id,translation,url
242c9adba6ea4354756784a83e9ac102,"{""en"": ""Antidiarrheal medications are contraindicated in patients with fever or bloody stools and in children < 2 years of age."", ""vi"": ""Thuốc chống tiêu chảy bị chống chỉ định ở những bệnh nhân bị sốt hoặc phân có máu và ở trẻ em < 2 tuổi."", ""ja"": ""旅行者は，安全性に定評があるレストランで食事をすべきであり，街頭で販売される飲食物の摂取は避けるべきである。また，加熱調理されて，まだ湯気が上がっている熱い食物，皮をむいて食べる果物，密封されたボトルで提供され，氷を入れていない炭酸飲料（炭酸飲料以外のボトル飲料には悪徳業者が水道水を足していることがある）を摂取すべきであり，生野菜（特にテーブルの上に放置されたサルサソースを含む）の摂取は避けるべきである。ビュッフェおよびファストフードレストランは，リスクが高くなる。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/traveler%e2%80%99s-diarrhea
86e0156173caed9fd0fcc9706a013aa2,"{""en"": ""Testing is guided by clinical features."", ""vi"": ""Xét nghiệm được chỉ định theo những đặc điểm lâm sàng."", ""ja"": ""検査は臨床的特徴を参考にして行う。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/chronic-abdominal-pain-and-recurrent-abdominal-pain
fc502833c9583db7ac293a1209a89b06,"{""en"": ""Neck or throat pain"", ""vi"": ""Đau ở cổ hoặc ở họng"", ""ja"": ""頸部または咽頭痛""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/lump-in-throat
a1e4804c6d6b9ab40ae34c72050bc9f1,"{""en"": ""Diagnosis reference"", ""vi"": ""Tài liệu tham khảo chẩn đoán"", ""ja"": ""反芻症では，少量の食物（ほとんどの場合，食後15～30分の時点）が胃から逆流し（通常，不随意に），これを再び咀嚼し，ほとんどの場合，再び嚥下する。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/rumination
e5f908403c6c9d40b90334d4f935f722,"{""en"": ""Nausea and vomiting occur in response to conditions that affect the vomiting center. Causes may originate in the gastrointestinal (GI) tract or central nervous system (CNS) or may result from a number of systemic conditions ( see Table: Some Causes of Nausea and Vomiting     Some Causes of Nausea and Vomiting          )."", ""vi"": ""Buồn nôn và nôn xảy ra khi đáp ứng với các điều kiện ảnh hưởng đến trung tâm nôn. Nguyên nhân có thể xuất phát từ đường tiêu hoá (GI) hoặc hệ thần kinh trung ương (CNS) hoặc có thể là kết quả của một số tình trạng toàn thân ( xem Bảng: Một số nguyên nhân gây buồn nôn và nôn     Một số nguyên nhân gây buồn nôn và nôn          )."", ""ja"": ""悪心および嘔吐は，嘔吐中枢に影響を及ぼす病態に反応して起こる。原因は消化管または中枢神経系に由来することがあり，またはいくつかの全身性疾患（ Professional.see table 悪心および嘔吐の主な原因     悪心および嘔吐の主な原因          ）の結果として生じることもある。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/nausea-and-vomiting
e9bdae9fc65f4d6a93de8e4fe05dbf8d,"{""en"": ""Empiric treatment with an acid blocker is reasonable for patients < 60 without red flag findings; patients who do not respond in 4 to 8 weeks require further evaluation."", ""vi"": ""Điều trị theo kinh nghiệm bằng thuốc chẹn axit thích hợp cho bệnh nhân < 60 tuổi không có dấu hiệu cảnh báo; những bệnh nhân không có đáp ứng trong 4 đến 8 tuần cần phải được đánh giá thêm."", ""ja"": ""60歳未満でレッドフラグサインのない患者には制酸薬による経験的治療が妥当であり，4～8週間の治療に反応しない場合，さらなる評価が必要である。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/dyspepsia
fc502833c9583db7ac293a1209a89b06,"{""en"": ""Progressive worsening of symptoms"", ""vi"": ""Các triệu chứng tiến triển trầm trọng hơn"", ""ja"": ""症状の進行性の悪化""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/lump-in-throat
73fae687a6e5f0024e8d2f7e0f78b631,"{""en"": ""2. GBD 2016 Diarrhoeal Disease Collaborators: Estimates of the global, regional, and national morbidity, mortality, and aetiologies of diarrhoea in 195 countries: A systematic analysis for the Global Burden of Disease Study 2016. Lancet Infect Dis 18(11):1211–1228, 2018. doi: 10.1016/S1473-3099(18)30362-1"", ""vi"": ""2. GBD 2016 Diarrhoeal Disease Collaborators: Estimates of the global, regional, and national morbidity, mortality, and aetiologies of diarrhoea in 195 countries: A systematic analysis for the Global Burden of Disease Study 2016. Lancet Infect Dis 18(11):1211–1228, 2018. doi: 10.1016/S1473-3099(18)30362-1"", ""ja"": ""ロタウイルスは，幼児における脱水を伴う重度の散発性下痢症の原因として世界的に最も頻度が高い（発生のピークは生後3～15カ月）。米国では ルーチンのロタウイルス予防接種     ロタウイルスワクチン  ロタウイルスワクチンは，ロタウイルス感染症によって引き起こされる 胃腸炎を予防する目的で乳児への接種が推奨される。 詳細については，Rotavirus Advisory Committee on Immunization Practices Vaccine RecommendationsおよびCenters...  さらに読む     の導入以降，発生率が約80％低下した。ロタウイルスは非常に感染性が高く，大半は糞口感染で生じる。成人は，感染した乳児との濃厚な接触によって感染することがある。成人は一般に軽症である。潜伏期間は1～3日である。温帯気候では，ほとんどの感染が冬に発生する。米国では，ロタウイルス感染症の流行は毎年11月に南西部から始まり，3月に北東部で終わる。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/overview-of-gastroenteritis
95bd442a3da264072ee27562f8e608d9,"{""en"": ""Evaluation reference"", ""vi"": ""Tài liệu tham khảo về đánh giá"", ""ja"": ""評価に関する参考文献""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/diarrhea
70b44f66615499a9a60899c91efda7f4,"{""en"": ""The diagnosis is almost always made clinically based on the onset of typical symptoms shortly after eating a potentially contaminated food (eg, restaurant meal)."", ""vi"": ""Chẩn đoán hầu như luôn được thực hiện trên lâm sàng dựa trên sự khởi phát của các triệu chứng điển hình ngay sau khi ăn một thực phẩm có khả năng bị ô nhiễm (ví dụ, bữa ăn tại nhà hàng)."", ""ja"": ""便検査""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/staphylococcal-food-poisoning
a994fe469cee57c8368bd121209c0a46,"{""en"": ""Associated nonspecific symptoms, such as fever     Fever  Fever is an elevated body temperature that occurs when the body's thermostat (located in the hypothalamus) resets at a higher temperature, primarily in response to an infection. Elevated body...  read more      or weight loss     Involuntary Weight Loss  Involuntary weight loss generally develops over weeks or months. It can be a sign of a significant physical or mental disorder and is associated with an increased risk for mortality. The causative...  read more     , must be assessed. Unintentional weight loss is an associated symptom that may indicate a more severe problem such as cancer, and the clinician should be prompted to do a more extensive evaluation."", ""vi"": ""Các triệu chứng liên quan, không đặc hiệu, như sốt     Sốt  Sốt là tình trạng nhiệt độ cơ thể tăng cao xảy ra khi bộ điều nhiệt của cơ thể (nằm ở vùng dưới đồi) đặt lại ở nhiệt độ cao hơn, chủ yếu để phản ứng với tình trạng nhiễm trùng. Nhiệt độ cơ thể...  đọc thêm      hoặc sút cân     Giảm cân ngoài ý muốn  Giảm cân ngoài ý muốn thường tiến triển trong vài tuần hoặc vài tháng. Nó có thể là một dấu hiệu của một rối loạn thể chất hoặc tinh thần đáng kể và làm tăng nguy cơ tử vong. Nguyên nhân của...  đọc thêm      cần phải được đánh giá. Sút cân là một triệu chứng liên quan có thể chỉ ra một vấn đề nghiêm trọng hơn như là ung thư, và bác sĩ nên được nhắc nhở để đánh giá toàn diện hơn."", ""ja"": ""発熱     発熱  発熱とは，体温の上昇（例，口腔温 > 37.8℃または直腸温 > 38.2℃）ないしは個人の日常的な正常値を超えた体温上昇のことである。発熱は，身体の温度調節機構（視床下部にある）が正常より高い温度にリセットされることで発生する現象であり，その原因として最も多いのが感染に対する反応である。視床下部の体温設定値（セットポイント）...  さらに読む     や 体重減少     意図しない体重減少  意図しない体重減少は，一般的に数週間または数カ月にわたり生じる。それは重大な身体疾患または精神障害の徴候であることがあり，死亡のリスク増加に関連している。原因となる疾患は明らかなこともあり（例， 吸収不良症候群による慢性下痢），潜在的であることもある（例，未診断のがん）。本章では，既知の慢性疾患（例，転移性のがん，末期の慢性閉塞性肺疾患［...  さらに読む     といった随伴する非特異的な症状も評価しなければならない。体重減少は，がんなどのより重大な問題を示唆している可能性がある随伴症状であり，より詳細な評価を迅速に行うべきである。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/approach-to-the-gastrointestinal-patient/evaluation-of-the-gastrointestinal-patient
e9bdae9fc65f4d6a93de8e4fe05dbf8d,"{""en"": ""A patient presenting with a single, acute episode of dyspepsia is of concern, particularly if symptoms are accompanied by dyspnea, diaphoresis, or tachycardia; such patients may have acute coronary ischemia. Chronic symptoms that occur with exertion and are relieved by rest may represent angina."", ""vi"": ""Một bệnh nhân có biểu hiện một đợt khó tiêu cấp tính đơn độc cần phải được quan tâm, đặc biệt là nếu các triệu chứng kèm theo như khó thở, vã mồ hôi hoặc nhịp tim nhanh; những bệnh nhân đó có thể bị thiếu máu mạch vành cục bộ cấp tính. Các triệu chứng mạn tính xảy ra khi gắng sức và giảm khi nghỉ ngơi có thể là biểu hiện của cơn đau thắt ngực."", ""ja"": ""急性の消化不良（dyspepsia）が単発的にみられた患者には注意が必要であり，とりわけ呼吸困難，発汗，または頻脈を伴う場合は特に注意すべきであり，このような患者には急性冠動脈虚血が生じている可能性がある。慢性症状が労作時に出現し，休息により軽減する場合には，狭心症の可能性がある。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/dyspepsia
95bd442a3da264072ee27562f8e608d9,"{""en"": ""Diarrhea occurs when unabsorbable, water-soluble solutes remain in the bowel and retain water. Such solutes include polyethylene glycol, magnesium salts (hydroxide and sulfate), and sodium phosphate, which are used as laxatives. Osmotic diarrhea occurs with sugar intolerance (eg, lactose intolerance     Carbohydrate Intolerance  Carbohydrate intolerance is the inability to digest certain carbohydrates due to a lack of one or more intestinal enzymes. Symptoms include diarrhea, abdominal distention, and flatulence. Diagnosis...  read more      caused by lactase deficiency). Ingesting large amounts of hexitols (eg, sorbitol, mannitol, xylitol) or high fructose corn syrups, which are used as sugar substitutes in candy, gum, and fruit juices, causes osmotic diarrhea because hexitols are poorly absorbed. Lactulose, which is used as a laxative, causes diarrhea by a similar mechanism. Overingesting certain foodstuffs ( see Table: Some Causes of Diarrhea*     Some Causes of Diarrhea*          ) can cause osmotic diarrhea."", ""vi"": ""Tiêu chảy xảy ra khi không thể hấp thu được, các chất tan trong nước còn lại trong ruột và giữ nước. Các chất hòa tan đó bao gồm polyethylene glycol, muối magiê (hydroxit và sulfat) và phốt phát natri, được sử dụng làm thuốc nhuận tràng. Tiêu chảy thẩm thấu xảy ra khi không dung nạp đường (ví dụ: không dung nạp lactose     Không dung nạp carbohydrate  Không dung nạp carbohydrate là không có khả năng tiêu hóa một số loại carbohydrate do thiếu một hoặc nhiều enzym đường ruột. Các triệu chứng bao gồm tiêu chảy, chướng bụng và đầy hơi. Chẩn đoán...  đọc thêm      do thiếu men lactase). Dùng một lượng lớn hexitol (ví dụ: sorbitol, mannitol, xylitol) hoặc siro ngô có hàm lượng fructose cao, được sử dụng làm chất thay thế đường trong kẹo, kẹo cao su và nước ép trái cây, gây tiêu chảy thẩm thấu vì hexitol được hấp thu kém. Lactulose, được sử dụng như thuốc nhuận tràng, gây ra tiêu chảy theo cơ chế tương tự. Ăn nhiều một số thức ăn nhất định ( xem Bảng: Một số nguyên nhân gây tiêu chảy*     Một số nguyên nhân gây tiêu chảy*          ) có thể gây tiêu chảy thẩm thấu."", ""ja"": ""下痢は，非吸収性の水溶性溶質が腸内に残留して水分を貯留させる場合に起こる。そのような溶質としては，ポリエチレングリコール，マグネシウム塩（水酸化マグネシウムおよび硫酸マグネシウム），リン酸ナトリウムなどがあり，これらは緩下薬として使用される。浸透圧性下痢は糖不耐症（例，ラクターゼの欠乏による 乳糖不耐症     炭水化物不耐症  炭水化物不耐症は，腸内酵素が少なくとも1つ欠損しているために，特定の炭水化物を消化できない状態である。症状としては下痢，腹部膨隆，鼓腸などがある。診断は臨床所見と水素呼気試験による。治療は原因の二糖類を食事から除去することである。 炭水化物不耐症は 吸収不良症候群の一種である。 正常では，二糖類は小腸上皮細胞の刷子縁に存在する二糖類分解酵素（例，ラクターゼ，マルターゼ，イソマルターゼ，スクラーゼ［インベルターゼ］）によって単糖類に分解さ...  さらに読む     ）で起こる。ヘキシトール（例，ソルビトール，マンニトール，キシリトール）または高果糖コーンシロップは，キャンディー，ガム，およびフルーツジュースに砂糖の代用品として使用されているが，吸収されにくいため，大量に摂取すると浸透圧性下痢が起こる。緩下薬として使用されているラクツロースも同様の機序により下痢を引き起こす。特定の食品（ Professional.see table 下痢の主な原因*     下痢の主な原因*          ）の過剰摂取によって浸透圧性下痢が起こることがある。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/diarrhea
bbeb64b954c09afdb1c0804de2301fe8,"{""en"": ""In adults the symptoms of rotavirus gastroenteritis are usually mild. In children, the diarrhea is more likely to cause severe dehydration     Dehydration in Children  Dehydration is significant depletion of body water and, to varying degrees, electrolytes. Symptoms and signs include thirst, lethargy, dry mucosa, decreased urine output, and, as the degree...  read more      and even death."", ""vi"": ""Ở người lớn, các triệu chứng của viêm dạ dày ruột do rotavirus thường nhẹ. Ở trẻ em, tiêu chảy có nhiều khả năng gây mất nước     Mất nước ở trẻ em  Mất nước là sự giảm đáng kể lượng nước cơ thể, và ở mức độ khác nhau có kèm theo giảm cả các chất điện giải. Triệu chứng và dấu hiệu bao gồm khát, li bì, niêm mạc khô, giảm lượng nước tiểu,...  đọc thêm      nặng và thậm chí tử vong."", ""ja"": ""胃腸炎は，胃，小腸，および大腸の粘膜組織に炎症が生じる病態である。大半の症例が感染性胃腸炎であるが，薬剤や化学的毒性物質（例，金属，植物性物質）の摂取後に発生する場合もある。感染は食品，水，またはヒトからヒトの経路を介して成立する。米国では，毎年6人に1人が食中毒にかかると推定されている。症状としては食欲不振，悪心，嘔吐，下痢，腹部不快感などがある。診断は臨床所見または便培養によるが，ポリメラーゼ連鎖反応（PCR）検査と免疫測定法の利用が増加している。治療は対症療法であるが，一部の寄生虫感染症および一部の細菌感染症は特異的な感染症治療を行う必要がある。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/rotavirus-gastroenteritis
f577e676f224d889954ce23c0e8787b9,"{""en"": ""Belching and bloating are difficult to relieve because they are usually caused by unconscious aerophagia or increased sensitivity to normal amounts of gas. Aerophagia may be reduced by eliminating gum and carbonated beverages, cognitive behavioral techniques to prevent air swallowing, and management of associated upper GI diseases (eg, peptic ulcer). Foods containing unabsorbable carbohydrates should be avoided. Even lactose-intolerant patients generally tolerate up to 1 glass of milk drunk in small amounts throughout the day. The mechanism of repeated belching should be explained and demonstrated. When aerophagia is troublesome, behavioral therapy to encourage open-mouth, diaphragmatic breathing and minimize swallowing may be effective."", ""vi"": ""Khó làm giảm ợ hơi và chướng bụng vì các vấn đề này thường do chứng nuốt hơi không ý thức hoặc tăng nhạy cảm với lượng khí bình thường gây ra. Chứng nuốt hơi có thể được giảm bớt bằng cách loại bỏ kẹo cao su và đồ uống có ga, kỹ thuật nhận thức hành vi để ngăn ngừa nuốt không khí và xử trí các bệnh lý đường tiêu hóa trên có liên quan (ví dụ: loét dạ dày). Cần phải tránh các loại thức ăn chứa carbohydrate không hấp thụ. Ngay cả những bệnh nhân không dung nạp lactose cũng thường dung nạp đến 1 ly sữa uống với lượng nhỏ trong suốt cả ngày. Cần giải thích và chứng minh cơ chế ợ hơi lặp đi lặp lại. Khi chứng nuốt hơi gây phiền hà, liệu pháp hành vi để khuyến khích mở miệng, hít thở bằng cơ hoành và giảm thiểu nuốt có thể có hiệu quả."", ""ja"": ""高齢患者では新規発生した持続性症状に注意する。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/gas-related-complaints
73fae687a6e5f0024e8d2f7e0f78b631,"{""en"": ""Infectious gastroenteritis may be caused by viruses, bacteria, or parasites. Many specific organisms are discussed further in the Infectious Diseases section."", ""vi"": ""Viêm dạ dày-ruột có thể do vi rút, vi khuẩn, ký sinh trùng gây ra. Nhiều sinh vật cụ thể được thảo luận thêm trong Phần bệnh truyền nhiễm."", ""ja"": ""アストロウイルスは年齢層を問わず感染しうるが，通常は乳幼児に感染する。感染は冬に最も多い。糞口感染により発生する。潜伏期間は3～4日である。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/overview-of-gastroenteritis
ab27fba9f1b59ceacc73a0474599ca7a,"{""en"": ""Possibly trial with a brief course of osmotic laxatives"", ""vi"": ""Có thể điều trị thử với liệu trình thuốc nhuận tràng thẩm thấu trong thời gian ngắn"", ""ja"": ""同定された疾患は全て治療すべきである。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/constipation
e5f908403c6c9d40b90334d4f935f722,"{""en"": ""Nausea, the unpleasant feeling of needing to vomit, represents awareness of afferent stimuli (including increased parasympathetic tone) to the medullary vomiting center. Vomiting is the forceful expulsion of gastric contents caused by involuntary contraction of the abdominal musculature when the gastric fundus and lower esophageal sphincter are relaxed."", ""vi"": ""Buồn nôn, cảm giác khó chịu cần phải nôn, biểu hiện nhận thức về kích thích hướng tâm (bao gồm tăng trương lực phó giao cảm) vào trung tâm nôn ở hành tủy. Nôn là quá trình tống mạnh các thành phần có trong dạ dày do co thắt không tự chủ của cơ thành bụng khi cơ thắt tâm vị và cơ thắt thực quản dưới giãn ra."", ""ja"": ""悪心は，嘔吐しそうな不快感で，延髄嘔吐中枢の求心性刺激（副交感神経緊張亢進など）の認識を表す。嘔吐は，胃内容物を強制的に排出させる運動で，胃底部および下部食道括約筋が弛緩している時点で腹筋系が不随意収縮することで起こる。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/nausea-and-vomiting
73fae687a6e5f0024e8d2f7e0f78b631,"{""en"": ""Acute inflammatory diarrhea without gross blood can be recognized by the presence of leukocytes on stool examination. Patients should have stool culture for typical enteric pathogens (eg, Salmonella     Overview of Salmonella Infections  The genus Salmonella is divided into 2 species, S. enterica and S. bongori, which include > 2500 known serotypes. Some of these serotypes are named. In such cases, common...  read more     , Shigella     Shigellosis  Shigellosis is an acute infection of the intestine caused by the gram-negative Shigella species. Symptoms include fever, nausea, vomiting, tenesmus, and diarrhea that is usually bloody...  read more     , Campylobacter     Campylobacter and Related Infections  Campylobacter infections typically cause self-limited diarrhea but occasionally cause bacteremia, with consequent endocarditis, osteomyelitis, or septic arthritis. Diagnosis is by culture...  read more     , E. coli     Escherichia coli Infections  The gram-negative bacterium Escherichia coli is the most numerous aerobic commensal inhabitant of the large intestine. Certain strains cause diarrhea, and all can cause infection when...  read more     )."", ""vi"": ""Tiêu chảy cấp do viêm không có máu đại thể có thể được phát hiện bởi sự hiện diện của bạch cầu trong soi phân. Bệnh nhân cần phải cấy phân tìm các mầm bệnh đường ruột điển hình (ví dụ: Salmonella     Tổng quan về nhiễm trùng Salmonella  Chi Salmonella được chia thành 2 loài, S. enterica và S. bongori, bao gồm hơn 2500 kiểu huyết thanh đã biết. Một số loại typ huyết thanh đã được đặt tên. Trong nhiều trường...  đọc thêm     , Shigella     Bệnh lỵ  Lỵ trực khuẩn là một nhiễm trùng ruột cấp tính do loài Shigella gây ra. Các triệu chứng bao gồm sốt, buồn nôn, nôn mửa, mót rặn và tiêu chảy thường có máu. Chẩn đoán dựa vào lâm sàng...  đọc thêm     , Campylobacter     Campylobacter and Related Infections  Nhiễm Campylobacter thường gây ra tiêu chảy và đôi khi gây vãng khuẩn huyết, viêm nội tâm mạc nhiễm khuẩn, viêm tủy xương, hoặc viêm khớp nhiễm khuẩn. Chẩn đoán là qua nuôi cấy, thường...  đọc thêm     , E. coli     Nhiễm khuẩn do Escherichia coli  Vi khuẩn gram âm Escherichia coli là sinh vật sống chung hiếu khí nhiều nhất trong ruột già. Một số chủng gây tiêu chảy và tất cả có thể gây nhiễm trùng khi xâm nhập vào các vùng vô trùng...  đọc thêm     )."", ""ja"": ""大半の患者で必要になる治療は支持療法のみである。トイレまたは便器がすぐ利用できる状態での床上安静が望ましい。経口ブドウ糖電解質液，ブロス，またはブイヨンにより，脱水の予防または軽度脱水の治療が可能である。嘔吐している場合でも，これらの液体を少量ずつ頻回に摂取すべきであり，水分補充とともに嘔吐が軽減する可能性がある。大腸菌（E. coli）O157:H7感染症の患者に対しては，等張性輸液を用いた水分補給により，溶血性尿毒症症候群が発生した場合の腎障害の重症度が軽減する可能性がある。小児はより迅速に脱水症状に陥る可能性があり，適切な水分補給液（数種類が市販されている― Professional.see page 経口補液     経口補液  経口補液療法は，静注療法に比べて効果的で安全，便利，かつ安価である。経口補液療法は米国小児科学会（American Academy of Pediatrics）およびWHOにより推奨されており，軽度から中等度の脱水のある経口摂取が可能な小児では，頻回の嘔吐または基礎疾患（例，急性腹症，...  さらに読む     ）を与えるべきである。炭酸飲料およびスポーツドリンクは，ブドウ糖とナトリウムの配合比が適正でなく，そのため不適切であり，5歳未満の小児には特に不適切である。母乳栄養の場合は，授乳を継続すべきである。嘔吐が長引く場合または重度の脱水が顕著な場合は，水分および電解質の静脈内投与による補充が必要である（ Professional.see page 輸液蘇生（fluid resuscitation）     輸液蘇生（fluid resuscitation）  ほぼ全ての循環 ショック状態では，重度の血管内容量減少（例，下痢または熱中症による）と同様に，大量の輸液が必要となる。血管内容量の欠乏は血管収縮によって強力に代償され，それに続いて，数時間に及ぶ血管外から血管内への体液移動があり，体内総水分量を費やして循環体液量が維持される。しかしながら，大量に体液が喪失されると，この代償機構では追いつか...  さらに読む     ）。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/overview-of-gastroenteritis
6401095c270f348e62c7afb898466a22,"{""en"": ""Metaplasia"", ""vi"": ""Chuyển sản"", ""ja"": ""化生""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastritis-and-peptic-ulcer-disease/nonerosive-gastritis
73fae687a6e5f0024e8d2f7e0f78b631,"{""en"": ""Recent travel"", ""vi"": ""Chuyến đi gần đây"", ""ja"": ""これらの各カテゴリーで原因微生物を同定できるマルチプレックスポリメラーゼ連鎖反応（PCR）法のプラットフォームが用いられることが増えてきている。しかし，この検査は高価であり，カテゴリーは臨床的に鑑別可能であることから，下痢の種類および持続期間に応じて特異的な微生物に対する検査を行う方が通常は費用対効果が高い。さらに，ポリメラーゼ連鎖反応（PCR）検査を行っても抗菌薬感受性試験が可能になるわけではない。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/overview-of-gastroenteritis
